Date,Open,High,Low,Close,Volume,openinterest,Date,SPX Close,Open Interest,Noncommercial Long,Noncommercial Short,Noncommercial Net,Noncommercial Spreads,Commercial Long,Commercial Short,Commercial Net,Total Long,Total Short,Total Net,Nonreportable Positions Long,Nonreportable Positions Short,Nonreportable Net,Noncommercial Long % of OI,Noncommercial Short % of OI,Noncommerical Net % of OI,Noncommercial Net % of OI 1 year percentile,Noncommercial Net % of OI 2 year percentile,Noncommercial Net % of OI 5 year percentile,Noncommercial Spreads % of OI,Commercial Long % of OI,Commercial Short % of OI,Commerical Net % of OI,Commercial Net % of OI 1 year percentile,Commercial Net % of OI 2 year percentile,Commercial Net % of OI 5 year percentile,Total Long % of OI,Total Short % of OI,Total Net % of OI,Total Net % of OI 1 year percentile,Total Net % of OI 2 year percentile,Total Net % of OI 5 year percentile,Nonreportable Positions Long % of OI,Nonreportable Positions Short % of OI,NonReportable Net % of OI,Nonreportable Net % of OI 1 year percentile,Nonreportable Net % of OI 2 year percentile,Nonreportable Net % of OI 5 year percentile
12/10/2019,3135.36,3142.12,3126.13,3132.52,0,0,12/10/2019,3132.52,7.80542E+11,93165357486,83053936373,10111421113,1.36466E+11,4.65252E+11,4.77306E+11,-12054289659,6.94883E+11,6.96826E+11,-1942868546,85659782420,83716130745,1943651676,11.94%,10.64%,1.30%,17.60%,8.70%,31.50%,17.48%,59.61%,61.15%,-1.54%,68.60%,84.50%,65.00%,89.03%,89.27%,-0.25%,23.50%,60.20%,42.30%,10.97%,10.73%,0.25%,76.50%,39.80%,57.70%
12/3/2019,3087.41,3094.97,3070.33,3093.2,1991484979,0,12/3/2019,3093.2,7.45369E+11,92362351051,81111852056,11250498996,1.28161E+11,4.42372E+11,4.56031E+11,-13658433235,6.62895E+11,6.65305E+11,-2410358487,82473737358,80064066442,2409670917,12.39%,10.88%,1.51%,23.50%,11.70%,34.20%,17.19%,59.35%,61.18%,-1.83%,58.80%,79.60%,61.50%,88.94%,89.26%,-0.32%,19.60%,57.30%,40.40%,11.06%,10.74%,0.32%,80.40%,42.70%,59.60%
11/26/2019,3134.85,3142.69,3131,3140.52,0,0,11/26/2019,3140.52,7.62338E+11,1.04499E+11,87220606338,17278310765,1.29946E+11,4.4217E+11,4.59526E+11,-17355549498,6.76615E+11,6.76693E+11,-78023862.5,85723415606,85645338299,78077307.5,13.71%,11.44%,2.27%,43.10%,26.20%,45.80%,17.05%,58.00%,60.28%,-2.28%,49.00%,73.80%,56.20%,88.76%,88.77%,-0.01%,37.30%,68.00%,48.10%,11.24%,11.23%,0.01%,62.70%,32.00%,51.90%
11/19/2019,3127.45,3127.64,3113.47,3120.18,0,0,11/19/2019,3120.18,7.38773E+11,1.00526E+11,82704874127,17821117822,1.25847E+11,4.30305E+11,4.46112E+11,-15807747705,6.56676E+11,6.54663E+11,2013370117,82096033435,84110317340,-2014283905,13.61%,11.19%,2.41%,45.10%,27.20%,47.30%,17.03%,58.25%,60.39%,-2.14%,56.90%,78.60%,59.20%,88.89%,88.61%,0.27%,58.80%,79.60%,57.30%,11.11%,11.39%,-0.27%,41.20%,20.40%,42.70%
11/12/2019,3089.28,3102.61,3084.73,3091.84,0,0,11/12/2019,3091.84,7.32357E+11,97696050392,76006111845,21689938547,1.27515E+11,4.26339E+11,4.48384E+11,-22045120121,6.51549E+11,6.51905E+11,-356512728.8,80807236136,80452188655,355047481.5,13.34%,10.38%,2.96%,68.60%,38.80%,55.80%,17.41%,58.21%,61.22%,-3.01%,41.20%,67.00%,49.60%,88.97%,89.01%,-0.05%,39.20%,67.00%,47.70%,11.03%,10.99%,0.05%,60.80%,33.00%,52.30%
11/5/2019,3080.8,3083.95,3072.15,3074.62,0,0,11/5/2019,3074.62,7.08161E+11,97958089123,76132328276,21825760847,1.22753E+11,4.08957E+11,4.31264E+11,-22307478427,6.29667E+11,6.30149E+11,-482404895.3,78493533573,78011897332,481636240.3,13.83%,10.75%,3.08%,72.50%,40.80%,58.10%,17.33%,57.75%,60.90%,-3.15%,33.30%,63.10%,46.90%,88.92%,88.98%,-0.07%,35.30%,64.10%,46.90%,11.08%,11.02%,0.07%,64.70%,35.90%,53.10%
10/29/2019,3035.39,3047.87,3034.81,3036.89,1811955801,0,10/29/2019,3036.89,6.81606E+11,98022765269,72555127677,25467637593,1.17836E+11,3.89087E+11,4.17671E+11,-28584252556,6.04945E+11,6.08062E+11,-3117291749,76662089779,73543993279,3118096500,14.38%,10.64%,3.74%,82.40%,46.60%,63.80%,17.29%,57.08%,61.28%,-4.19%,15.70%,53.40%,35.00%,88.75%,89.21%,-0.46%,23.50%,52.40%,39.20%,11.25%,10.79%,0.46%,76.50%,47.60%,60.80%
10/22/2019,3010.73,3014.57,2995.04,2995.99,0,0,10/22/2019,2995.99,6.47975E+11,91330117659,69205234599,22124883061,1.15376E+11,3.70368E+11,3.94158E+11,-23790113692,5.77072E+11,5.78739E+11,-1666570036,70902507770,69236607437,1665900334,14.09%,10.68%,3.41%,76.50%,43.70%,61.20%,17.81%,57.16%,60.83%,-3.67%,21.60%,56.30%,39.60%,89.06%,89.32%,-0.26%,31.40%,59.20%,43.80%,10.94%,10.69%,0.26%,68.60%,40.80%,56.20%
10/15/2019,2973.61,3003.28,2973.61,2995.68,1676566148,0,10/15/2019,2995.68,6.64377E+11,88657340430,69480691650,19176648780,1.2798E+11,3.7435E+11,3.95884E+11,-21534429325,5.90986E+11,5.93345E+11,-2358380000,73390000010,71032219465,2357780545,13.34%,10.46%,2.89%,66.70%,37.90%,56.20%,19.26%,56.35%,59.59%,-3.24%,31.40%,62.10%,45.00%,88.95%,89.31%,-0.35%,29.40%,56.30%,42.30%,11.05%,10.69%,0.35%,70.60%,43.70%,57.70%
10/8/2019,2920.4,2925.47,2892.66,2893.06,0,0,10/8/2019,2893.06,6.49694E+11,78679711407,60900389649,17779321758,1.37004E+11,3.61464E+11,3.82653E+11,-21188651634,5.77147E+11,5.80557E+11,-3410813568,72547449745,69137396604,3410053141,12.11%,9.37%,2.74%,51.00%,30.10%,52.70%,21.09%,55.64%,58.90%,-3.26%,31.40%,62.10%,45.00%,88.83%,89.36%,-0.52%,27.50%,49.50%,38.80%,11.17%,10.64%,0.52%,72.50%,50.50%,61.20%
10/1/2019,2983.69,2992.53,2938.7,2940.25,0,0,10/1/2019,2940.25,6.40169E+11,83128674026,64986179725,18142494301,1.23233E+11,3.59272E+11,3.82685E+11,-23412633341,5.65633E+11,5.70904E+11,-5271019511,74536459867,69266208770,5270251097,12.99%,10.15%,2.83%,62.70%,35.90%,56.20%,19.25%,56.12%,59.78%,-3.66%,29.40%,60.20%,41.20%,88.36%,89.18%,-0.82%,27.50%,42.70%,35.40%,11.64%,10.82%,0.82%,72.50%,57.30%,64.60%
9/24/2019,3002.43,3007.98,2957.73,2966.6,0,0,9/24/2019,2966.6,6.41961E+11,85481428757,67655632314,17825796443,1.25386E+11,3.59832E+11,3.79973E+11,-20140937445,5.70699E+11,5.73013E+11,-2314394128,71261826727,68948097569,2313729158,13.32%,10.54%,2.78%,54.90%,32.00%,54.60%,19.53%,56.05%,59.19%,-3.14%,35.30%,64.10%,46.20%,88.90%,89.26%,-0.36%,29.40%,53.40%,42.30%,11.10%,10.74%,0.36%,70.60%,46.60%,57.70%
9/17/2019,2995.67,3006.21,2993.73,3005.7,1835650335,0,9/17/2019,3005.7,7.84897E+11,95209089559,73032010311,22177079248,1.46061E+11,4.46572E+11,4.77738E+11,-31166253234,6.87842E+11,6.96833E+11,-8990640636,97054367614,88064515857,8989851757,12.13%,9.30%,2.83%,58.80%,34.00%,56.20%,18.61%,56.90%,60.87%,-3.97%,27.50%,59.20%,38.80%,87.63%,88.78%,-1.15%,23.50%,31.10%,28.50%,12.37%,11.22%,1.15%,76.50%,68.90%,71.50%
9/10/2019,2971.01,2979.39,2957.01,2979.39,0,0,9/10/2019,2979.39,7.11788E+11,86643549837,72410835935,14232713902,1.33254E+11,4.05703E+11,4.21593E+11,-15889482825,6.25601E+11,6.27259E+11,-1657478285,86187750017,84530276770,1657473247,12.17%,10.17%,2.00%,37.30%,20.40%,45.40%,18.72%,57.00%,59.23%,-2.23%,52.90%,76.70%,57.30%,87.89%,88.12%,-0.23%,33.30%,54.40%,44.60%,12.11%,11.88%,0.23%,66.70%,45.60%,55.40%
9/3/2019,2909.01,2914.39,2891.85,2906.27,1709526221,0,9/3/2019,2906.27,6.76433E+11,81989248543,69463506771,12525741772,1.31632E+11,3.80316E+11,3.90936E+11,-10619561598,5.93939E+11,5.92032E+11,1906906742,82494241218,84401182343,-1906941125,12.12%,10.27%,1.85%,31.40%,16.50%,42.30%,19.46%,56.22%,57.79%,-1.57%,68.60%,84.50%,64.20%,87.80%,87.52%,0.28%,62.70%,73.80%,58.10%,12.20%,12.48%,-0.28%,37.30%,26.20%,41.90%
8/27/2019,2893.14,2898.79,2860.59,2869.16,0,0,8/27/2019,2869.16,6.72285E+11,83182741550,65154376177,18028365373,1.34147E+11,3.79788E+11,3.91469E+11,-11680716158,5.97119E+11,5.9077E+11,6348478621,75166414945,81515538013,-6349123068,12.37%,9.69%,2.68%,43.10%,26.20%,53.10%,19.95%,56.49%,58.23%,-1.74%,62.70%,81.60%,61.90%,88.82%,87.87%,0.94%,92.20%,91.30%,76.90%,11.18%,12.13%,-0.94%,7.80%,8.70%,23.10%
8/20/2019,2919.01,2923.63,2899.6,2900.51,1678619163,0,8/20/2019,2900.51,6.64525E+11,83087401292,64747499190,18339902103,1.30291E+11,3.73785E+11,3.91492E+11,-17707078503,5.87162E+11,5.86529E+11,633473827,77361789890,77995338617,-633548727.5,12.50%,9.74%,2.76%,47.10%,28.20%,55.00%,19.61%,56.25%,58.91%,-2.66%,52.90%,74.80%,53.50%,88.36%,88.26%,0.10%,51.00%,63.10%,51.50%,11.64%,11.74%,-0.10%,49.00%,36.90%,48.50%
8/13/2019,2880.72,2943.31,2877.05,2926.32,2129331307,0,8/13/2019,2926.32,6.74861E+11,83697475488,70794807167,12902668321,1.3432E+11,3.8102E+11,3.92345E+11,-11324792394,5.99037E+11,5.9746E+11,1577144347,75822512169,77400388096,-1577875927,12.40%,10.49%,1.91%,31.40%,16.50%,44.20%,19.90%,56.46%,58.14%,-1.68%,68.60%,84.50%,62.70%,88.76%,88.53%,0.23%,62.70%,70.90%,57.30%,11.24%,11.47%,-0.23%,37.30%,29.10%,42.70%
8/6/2019,2861.18,2884.4,2847.42,2881.77,0,0,8/6/2019,2881.77,6.86663E+11,91259461362,65335285934,25924175429,1.42643E+11,3.80609E+11,4.0068E+11,-20071342565,6.14512E+11,6.08658E+11,5853584996,72149615114,78003850848,-5854235734,13.29%,9.51%,3.78%,60.80%,35.90%,64.20%,20.77%,55.43%,58.35%,-2.92%,52.90%,73.80%,51.20%,89.49%,88.64%,0.85%,90.20%,85.40%,74.60%,10.51%,11.36%,-0.85%,9.80%,14.60%,25.40%
7/30/2019,3007.66,3017.19,3000.94,3013.18,1837519861,0,7/30/2019,3013.18,6.7648E+11,94906441292,70953281096,23953160197,1.08871E+11,3.92487E+11,4.13565E+11,-21077978433,5.96266E+11,5.93388E+11,2877489536,80215381645,83092871181,-2877489536,14.03%,10.49%,3.54%,56.90%,34.00%,62.70%,16.09%,58.02%,61.13%,-3.12%,49.00%,69.90%,46.90%,88.14%,87.72%,0.43%,76.50%,75.70%,62.70%,11.86%,12.28%,-0.43%,23.50%,24.30%,37.30%
7/23/2019,2994.74,3005.9,2988.56,3005.47,1870688759,0,7/23/2019,3005.47,6.63805E+11,92258631159,71539946819,20718684340,1.05446E+11,3.84683E+11,4.06144E+11,-21460122330,5.8239E+11,5.83131E+11,-740676512.3,81414148789,80673472277,740676512.3,13.90%,10.78%,3.12%,54.90%,32.00%,60.40%,15.89%,57.95%,61.18%,-3.23%,49.00%,68.90%,46.20%,87.74%,87.85%,-0.11%,47.10%,55.30%,48.50%,12.26%,12.15%,0.11%,52.90%,44.70%,51.50%
7/16/2019,3012.13,3015.02,3001.15,3004.04,0,0,7/16/2019,3004.04,6.79581E+11,91295676300,72965954018,18329722282,1.18927E+11,3.89337E+11,4.07726E+11,-18388838975,5.99559E+11,5.99619E+11,-59680285.25,80021013889,79961897197,59116692.5,13.43%,10.74%,2.70%,41.20%,25.20%,55.00%,17.50%,57.29%,60.00%,-2.71%,54.90%,75.70%,53.10%,88.22%,88.23%,-0.01%,52.90%,58.30%,51.20%,11.78%,11.77%,0.01%,47.10%,41.70%,48.80%
7/9/2019,2965.52,2981.9,2963.44,2979.63,1636493097,0,7/9/2019,2979.63,6.43117E+11,82084613815,71586073477,10498540338,1.10331E+11,3.74335E+11,3.8518E+11,-10845520687,5.66751E+11,5.67097E+11,-346119533.5,76365001339,76020334079,344667260.3,12.76%,11.13%,1.63%,29.40%,15.50%,42.70%,17.16%,58.21%,59.89%,-1.69%,68.60%,84.50%,62.70%,88.13%,88.18%,-0.05%,51.00%,56.30%,50.40%,11.87%,11.82%,0.05%,49.00%,43.70%,49.60%
7/2/2019,2964.66,2973.21,2955.92,2973.01,1656797094,0,7/2/2019,2973.01,6.35521E+11,85984894479,66890629340,19094265139,1.09865E+11,3.63267E+11,3.82726E+11,-19458476849,5.59117E+11,5.59482E+11,-364954962.5,76403521963,76038645027,364876935.5,13.53%,10.53%,3.00%,45.10%,27.20%,59.20%,17.29%,57.16%,60.22%,-3.06%,54.90%,73.80%,48.50%,87.98%,88.04%,-0.06%,51.00%,55.30%,50.40%,12.02%,11.96%,0.06%,49.00%,44.70%,49.60%
6/25/2019,2945.78,2946.52,2916.01,2917.38,2020032887,0,6/25/2019,2917.38,6.19965E+11,88453321484,62270486570,26182834915,1.19084E+11,3.42829E+11,3.671E+11,-24270764031,5.50366E+11,5.48453E+11,1912734589,69600316754,71513051343,-1912734589,14.27%,10.04%,4.22%,56.90%,37.90%,69.20%,19.21%,55.30%,59.21%,-3.91%,51.00%,68.00%,38.80%,88.77%,88.47%,0.31%,70.60%,69.90%,59.60%,11.23%,11.54%,-0.31%,29.40%,30.10%,40.40%
6/18/2019,2906.71,2930.79,2905.44,2917.75,2003753210,0,6/18/2019,2917.75,7.69065E+11,95606376036,80845173318,14761202718,1.40952E+11,4.44356E+11,4.57635E+11,-13279227569,6.80915E+11,6.79433E+11,1481897638,88150366821,89632341970,-1481975149,12.43%,10.51%,1.92%,29.40%,15.50%,47.30%,18.33%,57.78%,59.51%,-1.73%,68.60%,84.50%,61.50%,88.54%,88.35%,0.19%,66.70%,68.00%,57.70%,11.46%,11.65%,-0.19%,33.30%,32.00%,42.30%
6/11/2019,2903.27,2910.61,2878.53,2885.72,2038179621,0,6/11/2019,2885.72,6.86329E+11,87552788969,77644297100,9908491869,1.26176E+11,3.99685E+11,4.04869E+11,-5184118345,6.13414E+11,6.08689E+11,4724948781,72915082913,77639955739,-4724872826,12.76%,11.31%,1.44%,21.60%,10.70%,40.00%,18.38%,58.24%,58.99%,-0.76%,80.40%,90.30%,70.80%,89.38%,88.69%,0.69%,84.30%,78.60%,68.80%,10.62%,11.31%,-0.69%,15.70%,21.40%,31.20%
6/4/2019,2762.64,2804.49,2762.64,2803.27,2294213172,0,6/4/2019,2803.27,6.66084E+11,83718994425,70350827726,13368166700,1.32076E+11,3.83403E+11,3.86854E+11,-3450481704,5.99199E+11,5.89282E+11,9917669139,66885665361,76803259071,-9917593711,12.57%,10.56%,2.01%,27.50%,16.50%,48.80%,19.83%,57.56%,58.08%,-0.52%,82.40%,91.30%,72.30%,89.96%,88.47%,1.49%,100.00%,100.00%,96.90%,10.04%,11.53%,-1.49%,0.00%,0.00%,3.10%
5/28/2019,2830.03,2840.51,2801.58,2802.39,0,0,5/28/2019,2802.39,6.69774E+11,83430600757,68305020587,15125580171,1.40266E+11,3.71129E+11,3.8586E+11,-14731327752,5.94827E+11,5.94431E+11,396314548,74947089380,75343498072,-396408691.8,12.46%,10.20%,2.26%,27.50%,20.40%,51.50%,20.94%,55.41%,57.61%,-2.20%,68.60%,81.60%,57.30%,88.81%,88.75%,0.06%,64.70%,59.20%,54.20%,11.19%,11.25%,-0.06%,35.30%,40.80%,45.80%
5/21/2019,2854.02,2868.88,2854.02,2864.36,1802041253,0,5/21/2019,2864.36,6.58785E+11,89480428067,71342199474,18138228592,1.25817E+11,3.67792E+11,3.84577E+11,-16785141930,5.83091E+11,5.81739E+11,1352418823,75694707116,77046409849,-1351702733,13.58%,10.83%,2.75%,31.40%,25.20%,56.90%,19.10%,55.83%,58.38%,-2.55%,68.60%,78.60%,53.10%,88.51%,88.30%,0.21%,72.50%,67.00%,59.20%,11.49%,11.70%,-0.21%,27.50%,33.00%,40.80%
5/14/2019,2820.12,2852.54,2820.12,2834.41,0,0,5/14/2019,2834.41,6.70629E+11,88569970453,67876867846,20693102607,1.36412E+11,3.69852E+11,3.90277E+11,-20425076829,5.94833E+11,5.94565E+11,268127664.3,75796051081,76063470142,-267419061.8,13.21%,10.12%,3.09%,37.30%,29.10%,60.80%,20.34%,55.15%,58.20%,-3.05%,66.70%,73.80%,48.10%,88.70%,88.66%,0.04%,66.70%,58.30%,54.60%,11.30%,11.34%,-0.04%,33.30%,41.70%,45.40%
5/7/2019,2913.03,2913.03,2862.6,2884.05,2283553857,0,5/7/2019,2884.05,6.72706E+11,90893494079,72138093158,18755400922,1.29291E+11,3.73338E+11,3.9081E+11,-17472820067,5.93522E+11,5.92239E+11,1283229982,79183384134,80466614115,-1283229982,13.51%,10.72%,2.79%,31.40%,27.20%,57.70%,19.22%,55.50%,58.10%,-2.60%,68.60%,75.70%,52.30%,88.23%,88.04%,0.19%,72.50%,65.00%,58.80%,11.77%,11.96%,-0.19%,27.50%,35.00%,41.20%
4/30/2019,2937.14,2948.22,2924.11,2945.83,0,0,4/30/2019,2945.83,6.62502E+11,96873503864,81345560771,15527943093,1.10268E+11,3.76203E+11,3.90537E+11,-14333945213,5.83344E+11,5.82151E+11,1192483277,79158106773,80351288635,-1193181862,14.62%,12.28%,2.34%,27.50%,25.20%,54.60%,16.64%,56.79%,58.95%,-2.16%,70.60%,78.60%,57.70%,88.05%,87.87%,0.18%,72.50%,63.10%,58.50%,11.95%,12.13%,-0.18%,27.50%,36.90%,41.50%
4/23/2019,2909.99,2936.31,2908.53,2933.68,2171881377,0,4/23/2019,2933.68,6.63785E+11,92984645971,83666181021,9318464950,1.14492E+11,3.7616E+11,3.83427E+11,-7267965151,5.83635E+11,5.81585E+11,2050499799,80150156536,82200577081,-2050420545,14.01%,12.60%,1.40%,19.60%,11.70%,41.50%,17.25%,56.67%,57.76%,-1.09%,80.40%,84.50%,67.70%,87.93%,87.62%,0.31%,76.50%,65.00%,60.80%,12.07%,12.38%,-0.31%,23.50%,35.00%,39.20%
4/16/2019,2912.26,2916.06,2900.71,2907.06,2059164390,0,4/16/2019,2907.06,6.50857E+11,89269820850,80518640437,8751180413,1.15539E+11,3.69461E+11,3.7716E+11,-7699571344,5.74269E+11,5.73219E+11,1050155540,76586745267,77637627572,-1050882305,13.72%,12.37%,1.34%,17.60%,10.70%,41.20%,17.75%,56.77%,57.95%,-1.18%,80.40%,84.50%,67.30%,88.23%,88.07%,0.16%,74.50%,61.20%,58.50%,11.77%,11.93%,-0.16%,25.50%,38.80%,41.50%
4/9/2019,2886.58,2886.88,2873.33,2878.2,1712480401,0,4/9/2019,2878.2,6.20639E+11,85849864359,76207784865,9642079495,1.11073E+11,3.54606E+11,3.60431E+11,-5824313977,5.5153E+11,5.47714E+11,3815635354,69108367859,72924644779,-3816276920,13.83%,12.28%,1.55%,21.60%,14.60%,43.80%,17.90%,57.14%,58.07%,-0.94%,82.40%,86.40%,69.60%,88.86%,88.25%,0.61%,86.30%,69.90%,67.30%,11.14%,11.75%,-0.61%,13.70%,30.10%,32.70%
4/2/2019,2868.24,2872.9,2858.75,2867.24,0,0,4/2/2019,2867.24,6.04048E+11,83472875747,74187296880,9285578866,1.01929E+11,3.4577E+11,3.53083E+11,-7312976752,5.31171E+11,5.29199E+11,1971947636,72876242555,74848094706,-1971852151,13.82%,12.28%,1.54%,19.60%,13.60%,43.50%,16.87%,57.24%,58.45%,-1.21%,80.40%,84.50%,67.30%,87.94%,87.61%,0.33%,82.40%,66.00%,62.30%,12.06%,12.39%,-0.33%,17.60%,34.00%,37.70%
3/26/2019,2812.66,2829.87,2803.99,2818.46,0,0,3/26/2019,2818.46,5.89052E+11,81629327720,65139888884,16489438835,1.02962E+11,3.33845E+11,3.46256E+11,-12411300298,5.18435E+11,5.14358E+11,4076761980,70616612894,74694079488,-4077466595,13.86%,11.06%,2.80%,21.60%,23.30%,57.70%,17.48%,56.67%,58.78%,-2.11%,80.40%,82.50%,60.00%,88.01%,87.32%,0.69%,88.20%,73.80%,69.60%,11.99%,12.68%,-0.69%,11.80%,26.20%,30.40%
3/19/2019,2840.76,2852.42,2823.27,2832.57,0,0,3/19/2019,2832.57,5.82098E+11,80985454262,76859564224,4125890038,1.00269E+11,3.34915E+11,3.3598E+11,-1065125265,5.1617E+11,5.13109E+11,3061482910,65928742167,68989490149,-3060747982,13.91%,13.20%,0.71%,13.70%,6.80%,31.50%,17.23%,57.54%,57.72%,-0.18%,86.30%,90.30%,75.80%,88.67%,88.15%,0.53%,88.20%,69.90%,66.50%,11.33%,11.85%,-0.53%,11.80%,30.10%,33.50%
3/12/2019,2787.34,2798.32,2786.73,2791.52,0,0,3/12/2019,2791.52,6.84555E+11,79892193511,77995271557,1896921954,1.18697E+11,4.06107E+11,4.02435E+11,3672156937,6.04696E+11,5.99127E+11,5569721527,79858567250,85427668388,-5569101139,11.67%,11.39%,0.28%,11.80%,5.80%,27.70%,17.34%,59.32%,58.79%,0.54%,90.20%,95.10%,81.50%,88.33%,87.52%,0.81%,92.20%,76.70%,73.80%,11.67%,12.48%,-0.81%,7.80%,23.30%,26.20%
3/5/2019,2794.41,2796.44,2782.97,2789.65,2118384032,0,3/5/2019,2789.65,6.33968E+11,78683349984,83269825789,-4586475805,1.07939E+11,3.74676E+11,3.62371E+11,12305188427,5.61297E+11,5.53579E+11,7718634208,72671494861,80389562317,-7718067456,12.41%,13.13%,-0.72%,5.90%,2.90%,15.80%,17.03%,59.10%,57.16%,1.94%,94.10%,97.10%,89.60%,88.54%,87.32%,1.22%,98.00%,90.30%,87.70%,11.46%,12.68%,-1.22%,2.00%,9.70%,12.30%
2/26/2019,2792.36,2803.12,2789.47,2793.9,0,0,2/26/2019,2793.9,6.69793E+11,80661117659,82360141367,-1699023708,1.20489E+11,3.82755E+11,3.74964E+11,7790811060,5.83905E+11,5.77812E+11,6092485827,85888489616,91980975443,-6092485827,12.04%,12.30%,-0.25%,5.90%,2.90%,20.00%,17.99%,57.15%,55.98%,1.16%,94.10%,97.10%,86.20%,87.18%,86.27%,0.91%,96.10%,80.60%,76.50%,12.82%,13.73%,-0.91%,3.90%,19.40%,23.50%
2/19/2019,2769.28,2787.33,2767.29,2779.76,0,0,2/19/2019,2779.76,6.53198E+11,74759073480,87981896131,-13222822651,1.1862E+11,3.75008E+11,3.54142E+11,20865754175,5.68386E+11,5.60743E+11,7642805144,84812207805,92454444389,-7642236584,11.45%,13.47%,-2.02%,3.90%,1.90%,10.80%,18.16%,57.41%,54.22%,3.19%,96.10%,98.10%,90.80%,87.02%,85.85%,1.17%,98.00%,90.30%,87.30%,12.98%,14.15%,-1.17%,2.00%,9.70%,12.70%
2/12/2019,2722.61,2748.19,2722.61,2744.73,0,0,2/12/2019,2744.73,6.55032E+11,70749777928,85644158189,-14894380261,1.23638E+11,3.80824E+11,3.57695E+11,23129361960,5.75213E+11,5.66977E+11,8235678970,79819429123,88055809560,-8236380437,10.80%,13.07%,-2.27%,2.00%,1.00%,9.60%,18.88%,58.14%,54.61%,3.53%,100.00%,100.00%,93.10%,87.81%,86.56%,1.26%,100.00%,92.20%,89.60%,12.19%,13.44%,-1.26%,0.00%,7.80%,10.40%
2/5/2019,2728.34,2738.98,2724.03,2737.7,0,0,2/5/2019,2737.7,6.47757E+11,70303643906,87289900790,-16986256884,1.19673E+11,3.78137E+11,3.56228E+11,21909041964,5.68113E+11,5.63191E+11,4922082729,79643710750,84565811405,-4922100656,10.85%,13.48%,-2.62%,0.00%,0.00%,8.50%,18.48%,58.38%,54.99%,3.38%,100.00%,100.00%,92.70%,87.70%,86.94%,0.76%,100.00%,76.70%,73.50%,12.30%,13.06%,-0.76%,0.00%,23.30%,26.50%
1/29/2019,2644.89,2650.93,2631.05,2640,0,0,1/29/2019,2640,6.24045E+11,69020204516,67879011879,1141192638,1.17665E+11,3.62355E+11,3.61793E+11,561865883.5,5.4904E+11,5.47336E+11,1703767301,75005576746,76708680768,-1703104022,11.06%,10.88%,0.18%,0.00%,1.00%,25.80%,18.86%,58.07%,57.98%,0.09%,100.00%,96.10%,80.80%,87.98%,87.71%,0.27%,96.10%,67.00%,64.60%,12.02%,12.29%,-0.27%,3.90%,33.00%,35.40%
1/22/2019,2657.88,2657.88,2617.27,2632.9,2590517040,0,1/22/2019,2632.9,6.24572E+11,66874526298,62112565899,4761960399,1.24173E+11,3.60672E+11,3.62491E+11,-1818910087,5.51719E+11,5.48775E+11,2943642120,72852749485,75796391605,-2943642120,10.71%,9.94%,0.76%,0.00%,2.90%,31.20%,19.88%,57.75%,58.04%,-0.29%,100.00%,94.20%,78.50%,88.34%,87.86%,0.47%,100.00%,69.90%,68.10%,11.66%,12.14%,-0.47%,0.00%,30.10%,31.90%
1/15/2019,2585.1,2613.08,2585.1,2610.3,2299611814,0,1/15/2019,2610.3,6.27038E+11,66250093292,56726107812,9523985480,1.26819E+11,3.60613E+11,3.68154E+11,-7540518783,5.53683E+11,5.517E+11,1983538958,73355236930,75339370591,-1984133661,10.57%,9.05%,1.52%,2.00%,8.70%,41.20%,20.23%,57.51%,58.71%,-1.20%,100.00%,88.30%,71.20%,88.30%,87.98%,0.32%,100.00%,67.00%,65.80%,11.70%,12.02%,-0.32%,0.00%,33.00%,34.20%
1/8/2019,2568.11,2579.82,2547.56,2574.41,0,0,1/8/2019,2574.41,6.03271E+11,65431109808,47271138369,18159971439,1.20085E+11,3.46379E+11,3.66209E+11,-19829834391,5.31895E+11,5.33566E+11,-1671233068,71375268074,69704035006,1671233068,10.85%,7.84%,3.01%,11.80%,22.30%,59.20%,19.91%,57.42%,60.70%,-3.29%,92.20%,76.70%,51.20%,88.17%,88.45%,-0.28%,96.10%,52.40%,56.50%,11.83%,11.55%,0.28%,3.90%,47.60%,43.50%
12/31/2018,2498.94,2509.24,2482.82,2506.85,1998138057,0,12/31/2018,2506.85,5.81152E+11,67546586788,45984633837,21561952952,1.10517E+11,3.3459E+11,3.6681E+11,-32220382476,5.12653E+11,5.23312E+11,-10659062521,68498565389,57839485250,10659080139,11.62%,7.91%,3.71%,13.70%,26.20%,63.80%,19.02%,57.57%,63.12%,-5.54%,72.50%,50.50%,28.10%,88.21%,90.05%,-1.83%,17.60%,8.70%,26.50%,11.79%,9.95%,1.83%,82.40%,91.30%,73.50%
12/24/2018,2400.56,2410.34,2351.1,2351.1,1724366735,0,12/24/2018,2351.1,6.08637E+11,80096733559,51374688579,28722044980,1.26027E+11,3.29599E+11,3.77317E+11,-47718753753,5.35722E+11,5.54718E+11,-18996163968,72914879558,53919305525,18995574033,13.16%,8.44%,4.72%,51.00%,56.30%,78.50%,20.71%,54.15%,61.99%,-7.84%,9.80%,4.90%,3.10%,88.02%,91.14%,-3.12%,0.00%,0.00%,7.70%,11.98%,8.86%,3.12%,100.00%,100.00%,92.30%
